year,homeTeam,awayTeam,homeGoals,awayGoals,result,homeWinProb,drawProb,awayWinProb,outcomeProb
2011,West Ham,Liverpool,3,1,H,0.2797,0.2881,0.4322,0.2797
2011,Stoke,West Brom,1,1,D,0.4959,0.2786,0.2255,0.2786
2011,Chelsea,Man United,2,1,H,0.435,0.2991,0.2659,0.435
2011,Arsenal,Sunderland,0,0,D,0.6559,0.2181,0.1259,0.2181
2011,Birmingham,West Brom,1,3,A,0.3982,0.2961,0.3057,0.3057
2011,Bolton,Aston Villa,3,2,H,0.4229,0.2798,0.2973,0.4229
2011,Fulham,Blackburn,3,2,H,0.5475,0.2631,0.1894,0.5475
2011,Man City,Wigan,1,0,H,0.6957,0.1992,0.1051,0.6957
2011,Newcastle,Everton,1,2,A,0.3648,0.2964,0.3388,0.3388
2011,West Ham,Stoke,3,0,H,0.4212,0.2872,0.2916,0.4212
2011,Liverpool,Man United,3,1,H,0.3388,0.2964,0.3648,0.3388
2011,Wolves,Tottenham,3,3,D,0.3155,0.2868,0.3977,0.2868
2011,Blackpool,Chelsea,1,3,A,0.0951,0.173,0.7319,0.7319
2011,Everton,Birmingham,1,1,D,0.6181,0.2364,0.1455,0.2364
2011,Aston Villa,Wolves,0,1,A,0.5183,0.271,0.2108,0.2108
2011,Blackburn,Blackpool,2,2,D,0.5263,0.2632,0.2105,0.2632
2011,Everton,Fulham,2,1,H,0.4727,0.2909,0.2364,0.4727
2011,Man United,Bolton,1,0,H,0.6957,0.1992,0.1051,0.6957
2011,Stoke,Newcastle,4,0,H,0.4303,0.2913,0.2784,0.4303
2011,Tottenham,West Ham,0,0,D,0.6045,0.2373,0.1582,0.2373
2011,West Brom,Arsenal,2,2,D,0.1894,0.2631,0.5475,0.2631
2011,Wigan,Birmingham,2,1,H,0.4505,0.2867,0.2628,0.4505
2011,Chelsea,Man City,2,0,H,0.5875,0.2538,0.1586,0.5875
2011,Sunderland,Liverpool,0,2,A,0.3599,0.2958,0.3442,0.3442
2011,Arsenal,Blackburn,0,0,D,0.7564,0.1576,0.086,0.1576
2011,Birmingham,Bolton,2,1,H,0.3792,0.2917,0.3291,0.3792
2011,Everton,Aston Villa,2,2,D,0.5179,0.2633,0.2189,0.2633
2011,Newcastle,Wolves,4,1,H,0.4852,0.2783,0.2365,0.4852
2011,Stoke,Chelsea,1,1,D,0.1718,0.2625,0.5658,0.2625
2011,West Brom,Liverpool,2,1,H,0.3155,0.2868,0.3977,0.3155
2011,West Ham,Man United,2,4,A,0.2105,0.2632,0.5263,0.5263
2011,Wigan,Tottenham,0,0,D,0.3152,0.2909,0.3939,0.2909
2011,Fulham,Blackpool,3,0,H,0.6176,0.225,0.1575,0.6176
2011,Man City,Sunderland,5,0,H,0.6292,0.236,0.1348,0.6292
2011,Blackburn,Birmingham,1,1,D,0.4748,0.2878,0.2374,0.2878
2011,Bolton,West Ham,3,0,H,0.4303,0.2913,0.2784,0.4303
2011,Chelsea,Wigan,1,0,H,0.787,0.1574,0.0556,0.787
2011,Man United,Fulham,2,0,H,0.6559,0.2181,0.1259,0.6559
2011,Sunderland,West Brom,2,3,A,0.4318,0.2968,0.2714,0.2714
2011,Tottenham,Stoke,3,2,H,0.5475,0.2631,0.1894,0.5475
2011,Wolves,Everton,0,3,A,0.3665,0.2932,0.3403,0.3403
2011,Aston Villa,Newcastle,1,0,H,0.5179,0.2633,0.2189,0.5179
2011,Blackpool,Arsenal,1,3,A,0.1117,0.1899,0.6983,0.6983
2011,Liverpool,Man City,3,0,H,0.3648,0.2964,0.3388,0.3648
2011,Birmingham,Sunderland,2,0,H,0.4229,0.2973,0.2798,0.4229
2011,Blackpool,Wigan,1,3,A,0.4126,0.2711,0.3163,0.3163
2011,Everton,Blackburn,2,0,H,0.5718,0.2546,0.1736,0.5718
2011,West Brom,Chelsea,1,3,A,0.1735,0.2651,0.5614,0.5614
2011,West Ham,Aston Villa,1,2,A,0.4212,0.2872,0.2916,0.2916
2011,Arsenal,Liverpool,1,1,D,0.5475,0.2631,0.1894,0.2631
2011,Newcastle,Man United,0,0,D,0.1718,0.2625,0.5658,0.2625
2011,Chelsea,Birmingham,3,1,H,0.7908,0.146,0.0633,0.7908
2011,Tottenham,Arsenal,3,3,D,0.3282,0.278,0.3938,0.278
2011,Aston Villa,Stoke,1,1,D,0.5263,0.2632,0.2105,0.2632
2011,Blackpool,Newcastle,1,1,D,0.3297,0.2713,0.399,0.2713
2011,Chelsea,West Ham,3,0,H,0.7908,0.146,0.0633,0.7908
2011,Liverpool,Birmingham,5,0,H,0.6559,0.2181,0.1259,0.6559
2011,Man United,Everton,1,0,H,0.6559,0.2181,0.1259,0.6559
2011,Sunderland,Wigan,4,2,H,0.4533,0.2929,0.2538,0.4533
2011,Tottenham,West Brom,2,2,D,0.6045,0.2373,0.1582,0.2373
2011,Wolves,Fulham,1,1,D,0.3792,0.2917,0.3291,0.2917
2011,Bolton,Arsenal,2,1,H,0.2103,0.249,0.5407,0.2103
2011,Blackburn,Man City,0,1,A,0.2628,0.2867,0.4505,0.4505
2011,Stoke,Wolves,3,0,H,0.5293,0.2802,0.1905,0.5293
2011,Fulham,Bolton,3,0,H,0.5282,0.2716,0.2002,0.5282
2011,Blackburn,Bolton,1,0,H,0.4943,0.2697,0.236,0.4943
2011,Blackpool,Stoke,0,0,D,0.3606,0.2789,0.3606,0.2789
2011,Chelsea,Tottenham,2,1,H,0.6559,0.2181,0.1259,0.6559
2011,Sunderland,Fulham,0,3,A,0.3648,0.2964,0.3388,0.3388
2011,West Brom,Aston Villa,2,1,H,0.3977,0.2868,0.3155,0.3977
2011,Wigan,Everton,1,1,D,0.3403,0.2932,0.3665,0.2932
2011,Arsenal,Man United,1,0,H,0.3792,0.2917,0.3291,0.3792
2011,Birmingham,Wolves,1,1,D,0.4505,0.2867,0.2628,0.2867
2011,Liverpool,Newcastle,3,0,H,0.6559,0.2181,0.1259,0.6559
2011,Man City,West Ham,2,1,H,0.6818,0.2121,0.1061,0.6818
2011,Aston Villa,Wigan,1,1,D,0.5263,0.2632,0.2105,0.2632
2011,Bolton,Sunderland,1,2,A,0.5183,0.271,0.2108,0.2108
2011,Everton,Man City,2,1,H,0.3516,0.2967,0.3516,0.3516
2011,Newcastle,Birmingham,2,1,H,0.4959,0.2786,0.2255,0.4959
2011,Tottenham,Blackpool,1,1,D,0.7319,0.173,0.0951,0.173
2011,West Ham,Blackburn,1,1,D,0.4867,0.2636,0.2497,0.2636
2011,Man United,Chelsea,2,1,H,0.4,0.2929,0.3071,0.4
2011,Stoke,Arsenal,3,1,H,0.1736,0.2546,0.5718,0.1736
2011,Wolves,West Brom,3,1,H,0.4509,0.2785,0.2706,0.4509
2011,Fulham,Liverpool,2,5,A,0.3291,0.2917,0.3792,0.3792
2011,Man City,Tottenham,1,0,H,0.4959,0.2786,0.2255,0.4959
2011,Blackburn,Man United,1,1,D,0.1894,0.2631,0.5475,0.2631
2011,Blackpool,Bolton,4,3,H,0.4303,0.2784,0.2913,0.4303
2011,Sunderland,Wolves,1,3,A,0.3792,0.2917,0.3291,0.3291
2011,West Brom,Everton,1,0,H,0.3616,0.2926,0.3458,0.3616
2011,Arsenal,Aston Villa,1,2,A,0.6983,0.1899,0.1117,0.1117
2011,Birmingham,Fulham,0,2,A,0.4303,0.2913,0.2784,0.2784
2011,Chelsea,Newcastle,2,2,D,0.7564,0.1576,0.086,0.1576
2011,Liverpool,Tottenham,0,2,A,0.5496,0.2502,0.2002,0.2002
2011,Wigan,West Ham,3,2,H,0.4509,0.2785,0.2706,0.4509
2011,Man City,Stoke,3,0,H,0.6957,0.1992,0.1051,0.6957
2011,Aston Villa,Liverpool,1,0,H,0.2973,0.2798,0.4229,0.2973
2011,Bolton,Man City,0,2,A,0.1896,0.2528,0.5576,0.5576
2011,Everton,Chelsea,1,0,H,0.3071,0.2929,0.4,0.3071
2011,Fulham,Arsenal,2,2,D,0.2522,0.2627,0.485,0.2627
2011,Man United,Blackpool,4,2,H,0.5914,0.2366,0.172,0.5914
2011,Newcastle,West Brom,3,3,D,0.4751,0.2715,0.2534,0.2715
2011,Stoke,Wigan,0,1,A,0.3437,0.2625,0.3938,0.3938
2011,Tottenham,Birmingham,2,1,H,0.6181,0.2364,0.1455,0.6181
2011,West Ham,Sunderland,0,3,A,0.4751,0.2715,0.2534,0.2534
2011,Wolves,Blackburn,2,3,A,0.431,0.3161,0.2529,0.2529
2010,Aston Villa,Wigan,0,2,A,0.5658,0.2625,0.1718,0.1718
2010,Blackburn,Man City,0,2,A,0.2616,0.2898,0.4485,0.4485
2010,Bolton,Sunderland,0,1,A,0.4194,0.2903,0.2903,0.2903
2010,Chelsea,Hull,2,1,H,0.8092,0.1457,0.0451,0.8092
2010,Everton,Arsenal,1,6,A,0.2962,0.2917,0.4121,0.4121
2010,Portsmouth,Fulham,0,1,A,0.3599,0.2958,0.3442,0.3442
2010,Stoke,Burnley,2,0,H,0.4951,0.2865,0.2184,0.4951
2010,Wolves,West Ham,0,2,A,0.3609,0.2876,0.3515,0.3515
2010,Man United,Birmingham,1,0,H,0.787,0.1574,0.0556,0.787
2010,Tottenham,Liverpool,2,1,H,0.2962,0.2917,0.4121,0.2962
2010,Sunderland,Chelsea,1,3,A,0.1455,0.2364,0.6181,0.6181
2010,Wigan,Wolves,0,1,A,0.5525,0.2655,0.182,0.182
2010,Birmingham,Portsmouth,1,0,H,0.4748,0.2878,0.2374,0.4748
2010,Burnley,Man United,1,0,H,0.0996,0.1892,0.7112,0.0996
2010,Hull,Tottenham,1,5,A,0.2534,0.2715,0.4751,0.4751
2010,Liverpool,Stoke,4,0,H,0.7556,0.1717,0.0727,0.7556
2010,Arsenal,Portsmouth,4,1,H,0.8139,0.136,0.0501,0.8139
2010,Birmingham,Stoke,0,0,D,0.4121,0.2962,0.2917,0.2962
2010,Hull,Bolton,1,0,H,0.3665,0.2932,0.3403,0.3665
2010,Man City,Wolves,1,0,H,0.711,0.2102,0.0788,0.711
2010,Sunderland,Blackburn,2,1,H,0.4533,0.2929,0.2538,0.4533
2010,Wigan,Man United,0,5,A,0.1455,0.2364,0.6181,0.6181
2010,Burnley,Everton,1,0,H,0.2797,0.2881,0.4322,0.2797
2010,Fulham,Chelsea,0,2,A,0.146,0.2497,0.6043,0.6043
2010,West Ham,Tottenham,1,2,A,0.3071,0.2929,0.4,0.4
2010,Liverpool,Aston Villa,1,3,A,0.6567,0.2251,0.1182,0.1182
2010,Blackburn,West Ham,0,0,D,0.4357,0.2905,0.2739,0.2905
2010,Bolton,Liverpool,2,3,A,0.1365,0.2389,0.6246,0.6246
2010,Chelsea,Burnley,3,0,H,0.8356,0.1191,0.0454,0.8356
2010,Man United,Arsenal,2,1,H,0.4357,0.2905,0.2739,0.4357
2010,Stoke,Sunderland,1,0,H,0.4039,0.2958,0.3004,0.4039
2010,Tottenham,Birmingham,2,1,H,0.6957,0.1992,0.1051,0.6957
2010,Wolves,Hull,1,1,D,0.4505,0.2867,0.2628,0.2867
2010,Aston Villa,Fulham,2,0,H,0.5525,0.2655,0.182,0.5525
2010,Everton,Wigan,2,1,H,0.5525,0.2655,0.182,0.5525
2010,Portsmouth,Man City,0,1,A,0.146,0.2497,0.6043,0.6043
2010,Blackburn,Wolves,3,1,H,0.5183,0.271,0.2108,0.5183
2010,Liverpool,Burnley,4,0,H,0.7908,0.146,0.0633,0.7908
2010,Man City,Arsenal,4,2,H,0.3291,0.2917,0.3792,0.3291
2010,Portsmouth,Bolton,2,3,A,0.3648,0.2964,0.3388,0.3388
2010,Stoke,Chelsea,1,2,A,0.1061,0.2121,0.6818,0.6818
2010,Sunderland,Hull,4,1,H,0.5405,0.2703,0.1892,0.5405
2010,Tottenham,Man United,1,3,A,0.3068,0.2797,0.4135,0.4135
2010,Wigan,West Ham,1,0,H,0.414,0.293,0.293,0.414
2010,Birmingham,Aston Villa,0,1,A,0.2811,0.2941,0.4248,0.4248
2010,Fulham,Everton,2,1,H,0.3648,0.2964,0.3388,0.3648
2010,Arsenal,Wigan,4,0,H,0.7556,0.1717,0.0727,0.7556
2010,Aston Villa,Portsmouth,2,0,H,0.6787,0.2262,0.095,0.6787
2010,Bolton,Stoke,1,1,D,0.4533,0.2929,0.2538,0.2929
2010,Burnley,Sunderland,3,1,H,0.3291,0.2917,0.3792,0.3291
2010,Hull,Birmingham,0,1,A,0.3939,0.2909,0.3152,0.3152
2010,West Ham,Liverpool,2,3,A,0.1455,0.2364,0.6181,0.6181
2010,Chelsea,Tottenham,3,0,H,0.6292,0.236,0.1348,0.6292
2010,Everton,Blackburn,3,0,H,0.5248,0.2863,0.1889,0.5248
2010,Man United,Man City,4,3,H,0.6045,0.2373,0.1582,0.6045
2010,Wolves,Fulham,2,1,H,0.3792,0.2917,0.3291,0.3792
2010,Birmingham,Bolton,1,2,A,0.4303,0.2913,0.2784,0.2784
2010,Blackburn,Aston Villa,2,1,H,0.3071,0.2929,0.4,0.3071
2010,Fulham,Arsenal,0,1,A,0.1455,0.2364,0.6181,0.6181
2010,Liverpool,Hull,6,1,H,0.8322,0.1265,0.0413,0.8322
2010,Portsmouth,Everton,0,1,A,0.2255,0.2786,0.4959,0.4959
2010,Stoke,Man United,0,2,A,0.1116,0.2108,0.6776,0.6776
2010,Tottenham,Burnley,5,0,H,0.7148,0.1901,0.0951,0.7148
2010,Wigan,Chelsea,3,1,H,0.0951,0.1901,0.7148,0.0951
2010,Sunderland,Wolves,5,2,H,0.5475,0.2631,0.1894,0.5475
2010,Man City,West Ham,3,1,H,0.6559,0.2181,0.1259,0.6559
2010,Bolton,Tottenham,2,2,D,0.2497,0.2636,0.4867,0.2636
2010,Burnley,Birmingham,2,1,H,0.4121,0.2917,0.2962,0.4121
2010,Hull,Wigan,2,1,H,0.3306,0.2885,0.3809,0.3306
2010,Man United,Sunderland,2,2,D,0.7908,0.146,0.0633,0.146
2010,Wolves,Portsmouth,0,1,A,0.4729,0.2782,0.2489,0.2489
2010,Arsenal,Blackburn,6,2,H,0.7908,0.146,0.0633,0.7908
2010,Chelsea,Liverpool,2,0,H,0.4505,0.2867,0.2628,0.4505
2010,Everton,Stoke,1,1,D,0.6045,0.2373,0.1582,0.2373
2010,West Ham,Fulham,2,2,D,0.4303,0.2913,0.2784,0.2913
2010,Aston Villa,Man City,1,1,D,0.3458,0.2926,0.3616,0.2926
2010,Arsenal,Birmingham,3,1,H,0.8139,0.136,0.0501,0.8139
2010,Aston Villa,Chelsea,2,1,H,0.2105,0.2632,0.5263,0.2105
2010,Everton,Wolves,1,1,D,0.6392,0.2192,0.1416,0.2192
2010,Man United,Bolton,2,1,H,0.7631,0.1665,0.0704,0.7631
2010,Portsmouth,Tottenham,1,2,A,0.2108,0.271,0.5183,0.5183
2010,Stoke,West Ham,2,1,H,0.4505,0.2867,0.2628,0.4505
2010,Sunderland,Liverpool,1,0,H,0.2255,0.2786,0.4959,0.2255
2010,Blackburn,Burnley,3,2,H,0.5475,0.2631,0.1894,0.5475
2010,Wigan,Man City,1,1,D,0.1894,0.2631,0.5475,0.2631
2010,Fulham,Hull,2,0,H,0.5658,0.2625,0.1718,0.5658
2010,Birmingham,Sunderland,2,1,H,0.3276,0.2923,0.38,0.3276
2010,Burnley,Wigan,1,3,A,0.3809,0.2885,0.3306,0.3306
2010,Chelsea,Blackburn,5,0,H,0.7908,0.146,0.0633,0.7908
2010,Hull,Portsmouth,0,0,D,0.3648,0.2964,0.3388,0.2964
2010,Tottenham,Stoke,0,1,A,0.6559,0.2181,0.1259,0.1259
2010,Wolves,Aston Villa,1,1,D,0.2714,0.2968,0.4318,0.2968
2010,Bolton,Everton,3,2,H,0.3616,0.2926,0.3458,0.3616
2010,Liverpool,Man United,2,0,H,0.3152,0.2909,0.3939,0.3152
2010,Man City,Fulham,2,2,D,0.6567,0.2251,0.1182,0.2251
2010,West Ham,Arsenal,2,2,D,0.1364,0.2273,0.6364,0.2273
2010,Arsenal,Tottenham,3,0,H,0.6045,0.2373,0.1582,0.6045
2010,Bolton,Chelsea,0,4,A,0.1052,0.2186,0.6762,0.6762
2010,Burnley,Hull,2,0,H,0.4959,0.2786,0.2255,0.4959
2010,Everton,Aston Villa,1,1,D,0.3792,0.2917,0.3291,0.2917
2010,Fulham,Liverpool,3,1,H,0.2255,0.2786,0.4959,0.2255
2010,Man United,Blackburn,2,0,H,0.8139,0.136,0.0501,0.8139
2010,Portsmouth,Wigan,4,0,H,0.3977,0.2868,0.3155,0.3977
2010,Stoke,Wolves,2,2,D,0.4959,0.2786,0.2255,0.2786
2010,Sunderland,West Ham,2,2,D,0.4748,0.2878,0.2374,0.2878
2010,Birmingham,Man City,0,0,D,0.2189,0.2633,0.5179,0.2633
2010,West Ham,Aston Villa,2,1,H,0.3473,0.2895,0.3632,0.3473
2010,Aston Villa,Bolton,5,1,H,0.5282,0.2716,0.2002,0.5282
2010,Blackburn,Portsmouth,3,1,H,0.4543,0.2806,0.265,0.4543
2010,Man City,Burnley,3,3,D,0.7138,0.1999,0.0863,0.1999
2010,Tottenham,Sunderland,2,0,H,0.6023,0.2522,0.1455,0.6023
2010,Wolves,Arsenal,1,4,A,0.1051,0.1992,0.6957,0.6957
2010,Chelsea,Man United,1,0,H,0.4727,0.2909,0.2364,0.4727
2010,Hull,Stoke,2,1,H,0.3459,0.2882,0.3659,0.3459
2010,West Ham,Everton,1,2,A,0.3957,0.2878,0.3165,0.3165
2010,Wigan,Fulham,1,1,D,0.4229,0.2973,0.2798,0.2973
2010,Liverpool,Birmingham,2,2,D,0.6953,0.2101,0.0946,0.2101
2010,Birmingham,Fulham,1,0,H,0.3783,0.2956,0.3261,0.3783
2010,Burnley,Aston Villa,1,1,D,0.2797,0.2881,0.4322,0.2881
2010,Chelsea,Wolves,4,0,H,0.8139,0.136,0.0501,0.8139
2010,Hull,West Ham,3,3,D,0.3291,0.2917,0.3792,0.2917
2010,Liverpool,Man City,2,2,D,0.4959,0.2786,0.2255,0.2786
2010,Man United,Everton,3,0,H,0.6818,0.2121,0.1061,0.6818
2010,Sunderland,Arsenal,1,0,H,0.1586,0.2538,0.5875,0.1586
2010,Bolton,Blackburn,0,2,A,0.4229,0.2973,0.2798,0.2798
2010,Stoke,Portsmouth,1,0,H,0.4509,0.2785,0.2706,0.4509
2010,Tottenham,Wigan,9,1,H,0.6611,0.2199,0.119,0.6611
2010,Fulham,Blackburn,3,0,H,0.4505,0.2867,0.2628,0.4505
2010,Hull,Everton,3,2,H,0.2711,0.2875,0.4413,0.2711
2010,Aston Villa,Tottenham,1,1,D,0.3792,0.2917,0.3291,0.2917
2010,Blackburn,Stoke,0,0,D,0.4959,0.2786,0.2255,0.2786
2010,Fulham,Bolton,1,1,D,0.4999,0.2728,0.2273,0.2728
2010,Man City,Hull,1,1,D,0.7397,0.1735,0.0868,0.1735
2010,Portsmouth,Man United,1,4,A,0.0946,0.2101,0.6953,0.6953
2010,West Ham,Burnley,5,3,H,0.5263,0.2632,0.2105,0.5263
2010,Wigan,Sunderland,1,0,H,0.3947,0.2786,0.3267,0.3947
2010,Arsenal,Chelsea,0,3,A,0.3516,0.2967,0.3516,0.3516
2010,Everton,Liverpool,0,2,A,0.2706,0.2785,0.4509,0.4509
2010,Wolves,Birmingham,0,1,A,0.3962,0.2971,0.3067,0.3067
2010,Arsenal,Stoke,2,0,H,0.7368,0.1901,0.0731,0.7368
2010,Aston Villa,Hull,3,0,H,0.6559,0.2181,0.1259,0.6559
2010,Blackburn,Liverpool,0,0,D,0.181,0.25,0.569,0.25
2010,Man City,Chelsea,2,1,H,0.2255,0.2786,0.4959,0.2255
2010,Portsmouth,Burnley,2,0,H,0.4959,0.2786,0.2255,0.4959
2010,West Ham,Man United,0,4,A,0.1182,0.2251,0.6567,0.6567
2010,Wigan,Birmingham,2,3,A,0.4505,0.2867,0.2628,0.2628
2010,Wolves,Bolton,2,1,H,0.4,0.2929,0.3071,0.4
2010,Everton,Tottenham,2,2,D,0.3291,0.2917,0.3792,0.2917
2010,Fulham,Sunderland,1,0,H,0.4505,0.2867,0.2628,0.4505
2010,Birmingham,West Ham,1,0,H,0.4505,0.2867,0.2628,0.4505
2010,Bolton,Man City,3,3,D,0.2105,0.2632,0.5263,0.2632
2010,Burnley,Fulham,1,1,D,0.3616,0.2926,0.3458,0.2926
2010,Chelsea,Everton,3,3,D,0.763,0.1734,0.0636,0.1734
2010,Hull,Blackburn,0,0,D,0.3403,0.2932,0.3665,0.2932
2010,Man United,Aston Villa,0,1,A,0.6364,0.2273,0.1364,0.1364
2010,Stoke,Wigan,2,2,D,0.4505,0.2867,0.2628,0.2867
2010,Sunderland,Portsmouth,1,1,D,0.5282,0.2716,0.2002,0.2716
2010,Tottenham,Wolves,0,1,A,0.7613,0.1655,0.0732,0.0732
2010,Liverpool,Arsenal,1,2,A,0.4322,0.2881,0.2797,0.2797
2010,Birmingham,Blackburn,2,1,H,0.4303,0.2913,0.2784,0.4303
2010,Bolton,West Ham,3,1,H,0.4212,0.2872,0.2916,0.4212
2010,Man United,Wolves,3,0,H,0.8139,0.136,0.0501,0.8139
2010,Sunderland,Aston Villa,0,2,A,0.3306,0.2885,0.3809,0.3809
2010,Burnley,Arsenal,1,1,D,0.1364,0.2273,0.6364,0.2273
2010,Chelsea,Portsmouth,2,1,H,0.8316,0.1185,0.0499,0.8316
2010,Liverpool,Wigan,2,1,H,0.7138,0.1999,0.0863,0.7138
2010,Tottenham,Man City,3,0,H,0.4212,0.2872,0.2916,0.4212
2010,Arsenal,Hull,3,0,H,0.7784,0.1583,0.0633,0.7784
2010,Aston Villa,Stoke,1,0,H,0.6762,0.2186,0.1052,0.6762
2010,Blackburn,Tottenham,0,2,A,0.2881,0.2797,0.4322,0.4322
2010,Fulham,Man United,3,0,H,0.1478,0.2402,0.612,0.1478
2010,Man City,Sunderland,4,3,H,0.6246,0.2389,0.1365,0.6246
2010,Portsmouth,Liverpool,2,0,H,0.1733,0.2383,0.5884,0.1733
2010,Everton,Birmingham,1,1,D,0.5183,0.271,0.2108,0.271
2010,West Ham,Chelsea,1,1,D,0.1116,0.2108,0.6776,0.2108
2010,Wolves,Burnley,2,0,H,0.4505,0.2867,0.2628,0.4505
2010,Birmingham,Chelsea,0,0,D,0.146,0.2497,0.6043,0.2497
2010,Burnley,Bolton,1,1,D,0.3977,0.2868,0.3155,0.2868
2010,Fulham,Tottenham,0,0,D,0.3397,0.2798,0.3805,0.2798
2010,Liverpool,Wolves,2,0,H,0.7397,0.1735,0.0868,0.7397
2010,Man City,Stoke,2,0,H,0.6559,0.2181,0.1259,0.6559
2010,Sunderland,Everton,1,1,D,0.3977,0.2868,0.3155,0.2868
2010,West Ham,Portsmouth,2,0,H,0.4505,0.2867,0.2628,0.4505
2010,Wigan,Blackburn,1,1,D,0.4121,0.2917,0.2962,0.2917
2010,Arsenal,Aston Villa,3,0,H,0.5434,0.2686,0.188,0.5434
2010,Hull,Man United,1,3,A,0.116,0.221,0.663,0.663
2010,Blackburn,Sunderland,2,2,D,0.4505,0.2867,0.2628,0.2867
2010,Chelsea,Fulham,2,1,H,0.6953,0.2101,0.0946,0.6953
2010,Everton,Burnley,2,0,H,0.6043,0.2497,0.146,0.6043
2010,Stoke,Birmingham,0,1,A,0.3939,0.2909,0.3152,0.3152
2010,Tottenham,West Ham,2,0,H,0.6567,0.2251,0.1182,0.6567
2010,Wolves,Man City,0,3,A,0.2105,0.2632,0.5263,0.5263
2010,Aston Villa,Liverpool,0,1,A,0.3403,0.2932,0.3665,0.3665
2010,Bolton,Hull,2,2,D,0.5322,0.2661,0.2017,0.2661
2010,Man United,Wigan,5,0,H,0.7908,0.146,0.0633,0.7908
2010,Portsmouth,Arsenal,1,4,A,0.1455,0.2364,0.6181,0.6181
2010,Stoke,Fulham,3,2,H,0.3616,0.2926,0.3458,0.3616
2010,Arsenal,Everton,2,2,D,0.6776,0.2108,0.1116,0.2108
2010,Birmingham,Man United,1,1,D,0.1467,0.2648,0.5885,0.2648
2010,Man City,Blackburn,4,1,H,0.6611,0.2199,0.119,0.6611
2010,Chelsea,Sunderland,7,2,H,0.7784,0.1583,0.0633,0.7784
2010,Everton,Man City,2,0,H,0.3291,0.2917,0.3792,0.3291
2010,Man United,Burnley,3,0,H,0.8091,0.1352,0.0557,0.8091
2010,Stoke,Liverpool,1,1,D,0.2714,0.2968,0.4318,0.2968
2010,Tottenham,Hull,0,0,D,0.7564,0.1576,0.086,0.1576
2010,Wolves,Wigan,0,2,A,0.4121,0.2917,0.2962,0.2962
2010,Aston Villa,West Ham,0,0,D,0.6168,0.2484,0.1348,0.2484
2010,Blackburn,Fulham,2,0,H,0.3939,0.2909,0.3152,0.3939
2010,Bolton,Arsenal,0,2,A,0.1455,0.2364,0.6181,0.6181
2010,Arsenal,Bolton,4,2,H,0.773,0.1715,0.0555,0.773
2010,Liverpool,Tottenham,2,0,H,0.3939,0.2909,0.3152,0.3939
2010,Man United,Hull,4,0,H,0.7991,0.1402,0.0607,0.7991
2010,Bolton,Burnley,1,0,H,0.5263,0.2632,0.2105,0.5263
2010,Portsmouth,West Ham,1,1,D,0.3792,0.2917,0.3291,0.2917
2010,Tottenham,Fulham,2,0,H,0.6023,0.2522,0.1455,0.6023
2010,Wolves,Liverpool,0,0,D,0.1718,0.2625,0.5658,0.2625
2010,Aston Villa,Arsenal,0,0,D,0.2962,0.2917,0.4121,0.2917
2010,Blackburn,Wigan,2,1,H,0.4852,0.2783,0.2365,0.4852
2010,Chelsea,Birmingham,3,0,H,0.7784,0.1583,0.0633,0.7784
2010,Everton,Sunderland,2,0,H,0.5658,0.2625,0.1718,0.5658
2010,Birmingham,Tottenham,1,1,D,0.3071,0.2929,0.4,0.2929
2010,Burnley,Chelsea,1,2,A,0.0731,0.1901,0.7368,0.7368
2010,Fulham,Aston Villa,0,2,A,0.3516,0.2967,0.3516,0.3516
2010,Hull,Wolves,2,2,D,0.4194,0.2903,0.2903,0.2903
2010,Liverpool,Bolton,2,0,H,0.6559,0.2181,0.1259,0.6559
2010,West Ham,Blackburn,0,0,D,0.4505,0.2867,0.2628,0.2867
2010,Wigan,Everton,0,1,A,0.3155,0.2868,0.3977,0.3977
2010,Arsenal,Man United,1,3,A,0.3665,0.2932,0.3403,0.3403
2010,Man City,Portsmouth,2,0,H,0.7368,0.1901,0.0731,0.7368
2010,Sunderland,Stoke,0,0,D,0.4729,0.2782,0.2489,0.2782
2010,Hull,Chelsea,1,1,D,0.0731,0.1901,0.7368,0.1901
2010,Fulham,Portsmouth,1,0,H,0.5696,0.2718,0.1586,0.5696
2010,Bolton,Fulham,0,0,D,0.4212,0.2872,0.2916,0.2872
2010,Burnley,West Ham,2,1,H,0.3665,0.2932,0.3403,0.3665
2010,Hull,Man City,2,1,H,0.1725,0.2791,0.5484,0.1725
2010,Liverpool,Everton,1,0,H,0.514,0.2688,0.2172,0.514
2010,Man United,Portsmouth,5,0,H,0.846,0.1125,0.0416,0.846
2010,Stoke,Blackburn,3,0,H,0.4135,0.3068,0.2797,0.4135
2010,Sunderland,Wigan,1,1,D,0.4729,0.2782,0.2489,0.2782
2010,Tottenham,Aston Villa,0,0,D,0.4505,0.2867,0.2628,0.2867
2010,Birmingham,Wolves,2,1,H,0.5293,0.2802,0.1905,0.5293
2010,Chelsea,Arsenal,2,0,H,0.5263,0.2632,0.2105,0.5263
2010,Fulham,Burnley,3,0,H,0.5483,0.271,0.1807,0.5483
2010,Man City,Bolton,2,0,H,0.6567,0.2251,0.1182,0.6567
2010,Portsmouth,Sunderland,1,1,D,0.3939,0.2909,0.3152,0.2909
2010,Wigan,Stoke,1,1,D,0.4322,0.2881,0.2797,0.2881
2010,Arsenal,Liverpool,1,0,H,0.4505,0.2867,0.2628,0.4505
